Country,DateRep,ConfirmedCases,Deaths,Recovered,Continent
France,2020-02-17,12,1,4,Europe
Germany,2020-02-17,16,0,1,Europe
Hong Kong,2020-02-17,60,1,2,Asia
India,2020-02-17,3,0,3,Asia
Italy,2020-02-17,3,0,0,Europe
Japan,2020-02-17,66,1,12,Asia
Macau,2020-02-17,10,0,5,Asia
China,2020-02-17,72364,1863,12455,Asia
Malaysia,2020-02-17,22,0,7,Asia
Nepal,2020-02-17,1,0,1,Asia
Others,2020-02-17,454,0,0,Outro
Philippines,2020-02-17,3,1,1,Asia
Russia,2020-02-17,2,0,2,Europe
Singapore,2020-02-17,77,0,24,Asia
South Korea,2020-02-17,30,0,10,Asia
Spain,2020-02-17,2,0,2,Europe
Sri Lanka,2020-02-17,1,0,1,Asia
Sweden,2020-02-17,1,0,0,Europe
Taiwan,2020-02-17,22,1,2,Asia
Thailand,2020-02-17,35,0,15,Asia
United Kingdom,2020-02-17,9,0,8,Europe
United Arab Emirates,2020-02-17,9,0,4,Asia
US,2020-02-17,15,0,3,Americas
Vietnam,2020-02-17,16,0,7,Asia
Australia,2020-02-18,15,0,10,Oceania
Belgium,2020-02-18,1,0,1,Europe
Cambodia,2020-02-18,1,0,1,Asia
Canada,2020-02-18,8,0,1,Americas
Egypt,2020-02-18,1,0,0,Africa
Finland,2020-02-18,1,0,1,Europe
France,2020-02-18,12,1,4,Europe
Germany,2020-02-18,16,0,12,Europe
Hong Kong,2020-02-18,62,1,2,Asia
India,2020-02-18,3,0,3,Asia
Italy,2020-02-18,3,0,0,Europe
Japan,2020-02-18,74,1,13,Asia
Macau,2020-02-18,10,0,5,Asia
China,2020-02-18,74139,2002,14199,Asia
Malaysia,2020-02-18,22,0,13,Asia
Nepal,2020-02-18,1,0,1,Asia
Others,2020-02-18,542,0,0,Outro
Philippines,2020-02-18,3,1,1,Asia
Russia,2020-02-18,2,0,2,Europe
Singapore,2020-02-18,81,0,29,Asia
South Korea,2020-02-18,31,0,12,Asia
Spain,2020-02-18,2,0,2,Europe
Sri Lanka,2020-02-18,1,0,1,Asia
Sweden,2020-02-18,1,0,0,Europe
Taiwan,2020-02-18,22,1,2,Asia
Thailand,2020-02-18,35,0,15,Asia
United Kingdom,2020-02-18,9,0,8,Europe
United Arab Emirates,2020-02-18,9,0,4,Asia
US,2020-02-18,15,0,3,Americas
Vietnam,2020-02-18,16,0,7,Asia
Australia,2020-02-19,15,0,10,Oceania
Belgium,2020-02-19,1,0,1,Europe
Cambodia,2020-02-19,1,0,1,Asia
Canada,2020-02-19,8,0,1,Americas
Egypt,2020-02-19,1,0,0,Africa
Finland,2020-02-19,1,0,1,Europe
France,2020-02-19,12,1,4,Europe
Germany,2020-02-19,16,0,12,Europe
Hong Kong,2020-02-19,63,2,5,Asia
India,2020-02-19,3,0,3,Asia
Iran,2020-02-19,2,2,0,Asia
Italy,2020-02-19,3,0,0,Europe
Japan,2020-02-19,84,1,18,Asia
Macau,2020-02-19,10,0,5,Asia
China,2020-02-19,74546,2114,15952,Asia
Malaysia,2020-02-19,22,0,15,Asia
Nepal,2020-02-19,1,0,1,Asia
Others,2020-02-19,621,0,1,Outro
Philippines,2020-02-19,3,1,1,Asia
Russia,2020-02-19,2,0,2,Europe
Singapore,2020-02-19,84,0,34,Asia
South Korea,2020-02-19,31,0,12,Asia
Spain,2020-02-19,2,0,2,Europe
Sri Lanka,2020-02-19,1,0,1,Asia
Sweden,2020-02-19,1,0,0,Europe
Taiwan,2020-02-19,23,1,2,Asia
Thailand,2020-02-19,35,0,15,Asia
United Kingdom,2020-02-19,9,0,8,Europe
United Arab Emirates,2020-02-19,9,0,4,Asia
US,2020-02-19,15,0,3,Americas
Vietnam,2020-02-19,16,0,7,Asia
Australia,2020-02-20,15,0,10,Oceania
Belgium,2020-02-20,1,0,1,Europe
Cambodia,2020-02-20,1,0,1,Asia
Canada,2020-02-20,8,0,1,Americas
Egypt,2020-02-20,1,0,0,Africa
Finland,2020-02-20,1,0,1,Europe
France,2020-02-20,12,1,4,Europe
Germany,2020-02-20,16,0,12,Europe
Hong Kong,2020-02-20,68,2,6,Asia
India,2020-02-20,3,0,3,Asia
Iran,2020-02-20,5,2,0,Asia
Italy,2020-02-20,3,0,0,Europe
Japan,2020-02-20,94,1,18,Asia
Macau,2020-02-20,10,0,6,Asia
China,2020-02-20,74999,2236,18002,Asia
Malaysia,2020-02-20,22,0,15,Asia
Nepal,2020-02-20,1,0,1,Asia
Others,2020-02-20,634,2,1,Outro
Philippines,2020-02-20,3,1,1,Asia
Russia,2020-02-20,2,0,2,Europe
Singapore,2020-02-20,84,0,34,Asia
South Korea,2020-02-20,104,1,16,Asia
Spain,2020-02-20,2,0,2,Europe
Sri Lanka,2020-02-20,1,0,1,Asia
Sweden,2020-02-20,1,0,0,Europe
Taiwan,2020-02-20,24,1,2,Asia
Thailand,2020-02-20,35,0,15,Asia
United Kingdom,2020-02-20,9,0,8,Europe
United Arab Emirates,2020-02-20,9,0,4,Asia
US,2020-02-20,15,0,3,Americas
Vietnam,2020-02-20,16,0,7,Asia
Australia,2020-02-21,19,0,11,Oceania
Belgium,2020-02-21,1,0,1,Europe
Cambodia,2020-02-21,1,0,1,Asia
Canada,2020-02-21,9,0,3,Americas
Egypt,2020-02-21,1,0,0,Africa
Finland,2020-02-21,1,0,1,Europe
France,2020-02-21,12,1,4,Europe
Germany,2020-02-21,16,0,14,Europe
Hong Kong,2020-02-21,68,2,5,Asia
India,2020-02-21,3,0,3,Asia
Iran,2020-02-21,18,4,0,Asia
Israel,2020-02-21,1,0,0,Asia
Italy,2020-02-21,20,1,0,Europe
Japan,2020-02-21,105,1,22,Asia
Lebanon,2020-02-21,1,0,0,Asia
Macau,2020-02-21,10,0,6,Asia
China,2020-02-21,75472,2236,18693,Asia
Malaysia,2020-02-21,22,0,15,Asia
Nepal,2020-02-21,1,0,1,Asia
Others,2020-02-21,634,2,1,Outro
Philippines,2020-02-21,3,1,1,Asia
Russia,2020-02-21,2,0,2,Europe
Singapore,2020-02-21,85,0,37,Asia
South Korea,2020-02-21,204,2,16,Asia
Spain,2020-02-21,2,0,2,Europe
Sri Lanka,2020-02-21,1,0,1,Asia
Sweden,2020-02-21,1,0,0,Europe
Taiwan,2020-02-21,26,1,2,Asia
Thailand,2020-02-21,35,0,17,Asia
United Kingdom,2020-02-21,9,0,8,Europe
United Arab Emirates,2020-02-21,9,0,4,Asia
US,2020-02-21,35,0,5,Americas
Vietnam,2020-02-21,16,0,14,Asia
Australia,2020-02-22,22,0,11,Oceania
Belgium,2020-02-22,1,0,1,Europe
Cambodia,2020-02-22,1,0,1,Asia
Canada,2020-02-22,9,0,3,Americas
Egypt,2020-02-22,1,0,0,Africa
Finland,2020-02-22,1,0,1,Europe
France,2020-02-22,12,1,4,Europe
Germany,2020-02-22,16,0,14,Europe
Hong Kong,2020-02-22,69,2,6,Asia
India,2020-02-22,3,0,3,Asia
Iran,2020-02-22,28,5,0,Asia
Israel,2020-02-22,1,0,0,Asia
Italy,2020-02-22,62,2,1,Europe
Japan,2020-02-22,122,1,22,Asia
Lebanon,2020-02-22,1,0,0,Asia
Macau,2020-02-22,10,0,6,Asia
China,2020-02-22,76922,2441,22687,Asia
Malaysia,2020-02-22,22,0,15,Asia
Nepal,2020-02-22,1,0,1,Asia
Others,2020-02-22,634,2,1,Outro
Philippines,2020-02-22,3,1,1,Asia
Russia,2020-02-22,2,0,2,Europe
Singapore,2020-02-22,85,0,37,Asia
South Korea,2020-02-22,433,2,16,Asia
Spain,2020-02-22,2,0,2,Europe
Sri Lanka,2020-02-22,1,0,1,Asia
Sweden,2020-02-22,1,0,0,Europe
Taiwan,2020-02-22,26,1,2,Asia
Thailand,2020-02-22,35,0,17,Asia
United Kingdom,2020-02-22,9,0,8,Europe
United Arab Emirates,2020-02-22,13,0,4,Asia
US,2020-02-22,35,0,5,Americas
Vietnam,2020-02-22,16,0,14,Asia
Australia,2020-02-23,22,0,11,Oceania
Belgium,2020-02-23,1,0,1,Europe
Cambodia,2020-02-23,1,0,1,Asia
Canada,2020-02-23,9,0,3,Americas
Egypt,2020-02-23,1,0,0,Africa
Finland,2020-02-23,1,0,1,Europe
France,2020-02-23,12,1,4,Europe
Germany,2020-02-23,16,0,14,Europe
Hong Kong,2020-02-23,74,2,11,Asia
India,2020-02-23,3,0,3,Asia
Iran,2020-02-23,43,8,0,Asia
Iraq,2020-02-23,0,0,0,Asia
Israel,2020-02-23,1,0,0,Asia
Italy,2020-02-23,155,3,2,Europe
Japan,2020-02-23,147,1,22,Asia
Lebanon,2020-02-23,1,0,0,Asia
Macau,2020-02-23,10,0,6,Asia
China,2020-02-23,76938,2443,23170,Asia
Malaysia,2020-02-23,22,0,15,Asia
Nepal,2020-02-23,1,0,1,Asia
Others,2020-02-23,691,3,0,Outro
Philippines,2020-02-23,3,1,1,Asia
Russia,2020-02-23,2,0,2,Europe
Singapore,2020-02-23,89,0,51,Asia
South Korea,2020-02-23,602,6,18,Asia
Spain,2020-02-23,2,0,2,Europe
Sri Lanka,2020-02-23,1,0,1,Asia
Sweden,2020-02-23,1,0,0,Europe
Taiwan,2020-02-23,28,1,2,Asia
Thailand,2020-02-23,35,0,21,Asia
United Kingdom,2020-02-23,9,0,8,Europe
United Arab Emirates,2020-02-23,13,0,4,Asia
US,2020-02-23,35,0,5,Americas
Vietnam,2020-02-23,16,0,14,Asia
Afghanistan,2020-02-24,1,0,0,Asia
Australia,2020-02-24,22,0,11,Oceania
Bahrain,2020-02-24,1,0,0,Asia
Belgium,2020-02-24,1,0,1,Europe
Cambodia,2020-02-24,1,0,1,Asia
Canada,2020-02-24,10,0,3,Americas
Egypt,2020-02-24,1,0,0,Africa
Finland,2020-02-24,1,0,1,Europe
France,2020-02-24,12,1,4,Europe
Germany,2020-02-24,16,0,14,Europe
Hong Kong,2020-02-24,79,2,19,Asia
India,2020-02-24,3,0,3,Asia
Iran,2020-02-24,61,12,0,Asia
Iraq,2020-02-24,1,0,0,Asia
Israel,2020-02-24,1,0,0,Asia
Italy,2020-02-24,229,7,1,Europe
Japan,2020-02-24,159,1,22,Asia
Kuwait,2020-02-24,1,0,0,Asia
Lebanon,2020-02-24,1,0,0,Asia
Macau,2020-02-24,10,0,6,Asia
China,2020-02-24,77152,2593,24990,Asia
Malaysia,2020-02-24,22,0,18,Asia
Nepal,2020-02-24,1,0,1,Asia
Oman,2020-02-24,2,0,0,Asia
Others,2020-02-24,691,3,0,Outro
Philippines,2020-02-24,3,1,1,Asia
Russia,2020-02-24,2,0,2,Europe
Singapore,2020-02-24,89,0,51,Asia
South Korea,2020-02-24,833,8,18,Asia
Spain,2020-02-24,2,0,2,Europe
Sri Lanka,2020-02-24,1,0,1,Asia
Sweden,2020-02-24,1,0,0,Europe
Taiwan,2020-02-24,30,1,5,Asia
Thailand,2020-02-24,35,0,21,Asia
United Kingdom,2020-02-24,13,0,8,Europe
United Arab Emirates,2020-02-24,13,0,4,Asia
US,2020-02-24,53,0,5,Americas
Vietnam,2020-02-24,16,0,14,Asia
Afghanistan,2020-02-25,1,0,0,Asia
Algeria,2020-02-25,1,0,0,Africa
Australia,2020-02-25,22,0,11,Oceania
Austria,2020-02-25,2,0,0,Europe
Bahrain,2020-02-25,23,0,0,Asia
Belgium,2020-02-25,1,0,1,Europe
Cambodia,2020-02-25,1,0,1,Asia
Canada,2020-02-25,11,0,3,Americas
Croatia,2020-02-25,1,0,0,Europe
Egypt,2020-02-25,1,0,0,Africa
Finland,2020-02-25,1,0,1,Europe
France,2020-02-25,14,1,11,Europe
Germany,2020-02-25,17,0,14,Europe
Hong Kong,2020-02-25,84,2,19,Asia
India,2020-02-25,3,0,3,Asia
Iran,2020-02-25,95,16,0,Asia
Iraq,2020-02-25,1,0,0,Asia
Israel,2020-02-25,1,0,0,Asia
Italy,2020-02-25,322,10,1,Europe
Japan,2020-02-25,170,1,22,Asia
Kuwait,2020-02-25,11,0,0,Asia
Lebanon,2020-02-25,1,0,0,Asia
Macau,2020-02-25,10,0,7,Asia
China,2020-02-25,77660,2663,27650,Asia
Malaysia,2020-02-25,22,0,18,Asia
Nepal,2020-02-25,1,0,1,Asia
Oman,2020-02-25,2,0,0,Asia
Others,2020-02-25,691,3,0,Outro
Philippines,2020-02-25,3,1,1,Asia
Russia,2020-02-25,2,0,2,Europe
Singapore,2020-02-25,91,0,53,Asia
South Korea,2020-02-25,977,10,22,Asia
Spain,2020-02-25,6,0,2,Europe
Sri Lanka,2020-02-25,1,0,1,Asia
Sweden,2020-02-25,1,0,0,Europe
Switzerland,2020-02-25,1,0,0,Europe
Taiwan,2020-02-25,31,1,5,Asia
Thailand,2020-02-25,37,0,22,Asia
United Kingdom,2020-02-25,13,0,8,Europe
United Arab Emirates,2020-02-25,13,0,4,Asia
US,2020-02-25,53,0,6,Americas
Vietnam,2020-02-25,16,0,16,Asia
Afghanistan,2020-02-26,1,0,0,Asia
Algeria,2020-02-26,1,0,0,Africa
Australia,2020-02-26,22,0,11,Oceania
Austria,2020-02-26,2,0,0,Europe
Bahrain,2020-02-26,33,0,0,Asia
Belgium,2020-02-26,1,0,1,Europe
Brazil,2020-02-26,1,0,0,Americas
Cambodia,2020-02-26,1,0,1,Asia
Canada,2020-02-26,11,0,3,Americas
Croatia,2020-02-26,3,0,0,Europe
Egypt,2020-02-26,1,0,0,Africa
Finland,2020-02-26,2,0,1,Europe
France,2020-02-26,18,2,11,Europe
Georgia,2020-02-26,1,0,0,Asia
Germany,2020-02-26,27,0,15,Europe
Greece,2020-02-26,1,0,0,Europe
Hong Kong,2020-02-26,91,2,24,Asia
India,2020-02-26,3,0,3,Asia
Iran,2020-02-26,139,19,49,Asia
Iraq,2020-02-26,5,0,0,Asia
Israel,2020-02-26,2,0,0,Asia
Italy,2020-02-26,453,12,3,Europe
Japan,2020-02-26,189,2,22,Asia
Kuwait,2020-02-26,26,0,0,Asia
Lebanon,2020-02-26,2,0,0,Asia
Macau,2020-02-26,10,0,7,Asia
China,2020-02-26,78065,2715,30053,Asia
Malaysia,2020-02-26,22,0,18,Asia
Nepal,2020-02-26,1,0,1,Asia
North Macedonia,2020-02-26,1,0,0,Europe
Norway,2020-02-26,1,0,0,Europe
Oman,2020-02-26,4,0,0,Asia
Others,2020-02-26,705,4,10,Outro
Pakistan,2020-02-26,2,0,0,Asia
Philippines,2020-02-26,3,1,1,Asia
Romania,2020-02-26,1,0,0,Europe
Russia,2020-02-26,2,0,2,Europe
Singapore,2020-02-26,93,0,62,Asia
South Korea,2020-02-26,1261,12,22,Asia
Spain,2020-02-26,13,0,2,Europe
Sri Lanka,2020-02-26,1,0,1,Asia
Sweden,2020-02-26,2,0,0,Europe
Switzerland,2020-02-26,1,0,0,Europe
Taiwan,2020-02-26,32,1,5,Asia
Thailand,2020-02-26,40,0,22,Asia
United Kingdom,2020-02-26,13,0,8,Europe
United Arab Emirates,2020-02-26,13,0,4,Asia
US,2020-02-26,59,0,6,Americas
Vietnam,2020-02-26,16,0,16,Asia
Afghanistan,2020-02-27,1,0,0,Asia
Algeria,2020-02-27,1,0,0,Africa
Australia,2020-02-27,23,0,11,Oceania
Austria,2020-02-27,3,0,0,Europe
Bahrain,2020-02-27,33,0,0,Asia
Belgium,2020-02-27,1,0,1,Europe
Brazil,2020-02-27,1,0,0,Americas
Cambodia,2020-02-27,1,0,1,Asia
Canada,2020-02-27,13,0,6,Americas
Croatia,2020-02-27,3,0,0,Europe
Denmark,2020-02-27,1,0,0,Europe
Egypt,2020-02-27,1,0,0,Africa
Estonia,2020-02-27,1,0,0,Europe
Finland,2020-02-27,2,0,1,Europe
France,2020-02-27,38,2,11,Europe
Georgia,2020-02-27,1,0,0,Asia
Germany,2020-02-27,46,0,16,Europe
Greece,2020-02-27,3,0,0,Europe
Hong Kong,2020-02-27,92,2,24,Asia
India,2020-02-27,3,0,3,Asia
Iran,2020-02-27,245,26,49,Asia
Iraq,2020-02-27,7,0,0,Asia
Israel,2020-02-27,3,0,1,Asia
Italy,2020-02-27,655,17,45,Europe
Japan,2020-02-27,214,4,22,Asia
Kuwait,2020-02-27,43,0,0,Asia
Lebanon,2020-02-27,2,0,0,Asia
Macau,2020-02-27,10,0,8,Asia
China,2020-02-27,78498,2744,32898,Asia
Malaysia,2020-02-27,23,0,18,Asia
Nepal,2020-02-27,1,0,1,Asia
Netherlands,2020-02-27,1,0,0,Europe
North Macedonia,2020-02-27,1,0,0,Europe
Norway,2020-02-27,1,0,0,Europe
Oman,2020-02-27,4,0,0,Asia
Others,2020-02-27,705,4,10,Outro
Pakistan,2020-02-27,2,0,0,Asia
Philippines,2020-02-27,3,1,1,Asia
Romania,2020-02-27,1,0,0,Europe
Russia,2020-02-27,2,0,2,Europe
San Marino,2020-02-27,1,0,0,Europe
Singapore,2020-02-27,93,0,62,Asia
South Korea,2020-02-27,1766,13,22,Asia
Spain,2020-02-27,15,0,2,Europe
Sri Lanka,2020-02-27,1,0,1,Asia
Sweden,2020-02-27,7,0,0,Europe
Switzerland,2020-02-27,8,0,0,Europe
Taiwan,2020-02-27,32,1,5,Asia
Thailand,2020-02-27,40,0,22,Asia
United Kingdom,2020-02-27,15,0,8,Europe
United Arab Emirates,2020-02-27,13,0,4,Asia
US,2020-02-27,60,0,6,Americas
Vietnam,2020-02-27,16,0,16,Asia
Afghanistan,2020-02-28,1,0,0,Asia
Algeria,2020-02-28,1,0,0,Africa
Australia,2020-02-28,23,0,11,Oceania
Austria,2020-02-28,3,0,0,Europe
Azerbaijan,2020-02-28,1,0,0,Asia
Bahrain,2020-02-28,36,0,0,Asia
Belarus,2020-02-28,1,0,0,Europe
Belgium,2020-02-28,1,0,1,Europe
Brazil,2020-02-28,1,0,0,Americas
Cambodia,2020-02-28,1,0,1,Asia
Canada,2020-02-28,14,0,6,Americas
Croatia,2020-02-28,5,0,0,Europe
Denmark,2020-02-28,1,0,0,Europe
Egypt,2020-02-28,1,0,1,Africa
Estonia,2020-02-28,1,0,0,Europe
Finland,2020-02-28,2,0,1,Europe
France,2020-02-28,57,2,11,Europe
Georgia,2020-02-28,1,0,0,Asia
Germany,2020-02-28,48,0,16,Europe
Greece,2020-02-28,4,0,0,Europe
Hong Kong,2020-02-28,94,2,30,Asia
Iceland,2020-02-28,1,0,0,Europe
India,2020-02-28,3,0,3,Asia
Iran,2020-02-28,388,34,73,Asia
Iraq,2020-02-28,7,0,0,Asia
Israel,2020-02-28,4,0,1,Asia
Italy,2020-02-28,888,21,46,Europe
Japan,2020-02-28,228,4,22,Asia
Kuwait,2020-02-28,45,0,0,Asia
Lebanon,2020-02-28,2,0,0,Asia
Lithuania,2020-02-28,1,0,0,Europe
Macau,2020-02-28,10,0,8,Asia
China,2020-02-28,78824,2788,36291,Asia
Malaysia,2020-02-28,23,0,18,Asia
Mexico,2020-02-28,1,0,0,Americas
Nepal,2020-02-28,1,0,1,Asia
Netherlands,2020-02-28,1,0,0,Europe
New Zealand,2020-02-28,1,0,0,Oceania
Nigeria,2020-02-28,1,0,0,Africa
North Ireland,2020-02-28,1,0,0,Outro
North Macedonia,2020-02-28,1,0,0,Europe
Norway,2020-02-28,6,0,0,Europe
Oman,2020-02-28,4,0,0,Asia
Others,2020-02-28,705,6,10,Outro
Pakistan,2020-02-28,2,0,0,Asia
Philippines,2020-02-28,3,1,1,Asia
Romania,2020-02-28,3,0,0,Europe
Russia,2020-02-28,2,0,2,Europe
San Marino,2020-02-28,1,0,0,Europe
Singapore,2020-02-28,93,0,62,Asia
South Korea,2020-02-28,2337,13,22,Asia
Spain,2020-02-28,32,0,2,Europe
Sri Lanka,2020-02-28,1,0,1,Asia
Sweden,2020-02-28,7,0,0,Europe
Switzerland,2020-02-28,8,0,0,Europe
Taiwan,2020-02-28,34,1,6,Asia
Thailand,2020-02-28,41,0,28,Asia
United Kingdom,2020-02-28,20,0,8,Europe
United Arab Emirates,2020-02-28,19,0,5,Asia
US,2020-02-28,62,0,7,Americas
Vietnam,2020-02-28,16,0,16,Asia
Afghanistan,2020-02-29,1,0,0,Asia
Algeria,2020-02-29,1,0,0,Africa
Australia,2020-02-29,25,0,11,Oceania
Austria,2020-02-29,9,0,0,Europe
Bahrain,2020-02-29,41,0,0,Asia
Belarus,2020-02-29,1,0,0,Europe
Belgium,2020-02-29,1,0,1,Europe
Brazil,2020-02-29,2,0,0,Americas
Cambodia,2020-02-29,1,0,1,Asia
Canada,2020-02-29,20,0,6,Americas
Croatia,2020-02-29,6,0,0,Europe
Denmark,2020-02-29,3,0,0,Europe
Egypt,2020-02-29,1,0,1,Africa
Estonia,2020-02-29,1,0,0,Europe
Finland,2020-02-29,3,0,1,Europe
France,2020-02-29,100,2,12,Europe
Georgia,2020-02-29,1,0,0,Asia
Germany,2020-02-29,79,0,16,Europe
Greece,2020-02-29,4,0,0,Europe
Hong Kong,2020-02-29,95,2,33,Asia
Iceland,2020-02-29,1,0,0,Europe
India,2020-02-29,3,0,3,Asia
Iran,2020-02-29,593,43,123,Asia
Iraq,2020-02-29,13,0,0,Asia
Ireland,2020-02-29,1,0,0,Europe
Israel,2020-02-29,7,0,1,Asia
Italy,2020-02-29,1128,29,46,Europe
Japan,2020-02-29,241,5,32,Asia
Kuwait,2020-02-29,45,0,0,Asia
Lebanon,2020-02-29,4,0,0,Asia
Lithuania,2020-02-29,1,0,0,Europe
Luxembourg,2020-02-29,1,0,0,Europe
Macau,2020-02-29,10,0,8,Asia
China,2020-02-29,79251,2835,39279,Asia
Malaysia,2020-02-29,25,0,18,Asia
Mexico,2020-02-29,4,0,0,Americas
Monaco,2020-02-29,1,0,0,Europe
Nepal,2020-02-29,1,0,1,Asia
Netherlands,2020-02-29,6,0,0,Europe
New Zealand,2020-02-29,1,0,0,Oceania
Nigeria,2020-02-29,1,0,0,Africa
North Macedonia,2020-02-29,1,0,0,Europe
Norway,2020-02-29,15,0,0,Europe
Oman,2020-02-29,6,0,1,Asia
Others,2020-02-29,705,6,10,Outro
Pakistan,2020-02-29,4,0,0,Asia
Philippines,2020-02-29,3,1,1,Asia
Qatar,2020-02-29,1,0,0,Asia
Romania,2020-02-29,3,0,0,Europe
Russia,2020-02-29,2,0,2,Europe
San Marino,2020-02-29,1,0,0,Europe
Singapore,2020-02-29,102,0,72,Asia
South Korea,2020-02-29,3150,16,27,Asia
Spain,2020-02-29,45,0,2,Europe
Sri Lanka,2020-02-29,1,0,1,Asia
Sweden,2020-02-29,12,0,0,Europe
Switzerland,2020-02-29,18,0,0,Europe
Taiwan,2020-02-29,39,1,9,Asia
Thailand,2020-02-29,42,0,28,Asia
United Kingdom,2020-02-29,23,0,8,Europe
United Arab Emirates,2020-02-29,21,0,5,Asia
US,2020-02-29,70,1,7,Americas
Vietnam,2020-02-29,16,0,16,Asia
Afghanistan,2020-03-01,1,0,0,Asia
Algeria,2020-03-01,1,0,0,Africa
Armenia,2020-03-01,1,0,0,Asia
Australia,2020-03-01,27,1,11,Oceania
Austria,2020-03-01,14,0,0,Europe
Azerbaijan,2020-03-01,3,0,0,Asia
Bahrain,2020-03-01,47,0,0,Asia
Belarus,2020-03-01,1,0,0,Europe
Belgium,2020-03-01,2,0,1,Europe
Brazil,2020-03-01,2,0,0,Americas
Cambodia,2020-03-01,1,0,1,Asia
Canada,2020-03-01,24,0,6,Americas
Croatia,2020-03-01,7,0,0,Europe
Czech Republic,2020-03-01,3,0,0,Europe
Denmark,2020-03-01,4,0,0,Europe
Dominican Republic,2020-03-01,1,0,0,Americas
Ecuador,2020-03-01,6,0,0,Americas
Egypt,2020-03-01,2,0,1,Africa
Estonia,2020-03-01,1,0,0,Europe
Finland,2020-03-01,6,0,1,Europe
France,2020-03-01,130,2,12,Europe
Georgia,2020-03-01,3,0,0,Asia
Germany,2020-03-01,130,0,16,Europe
Greece,2020-03-01,7,0,0,Europe
Hong Kong,2020-03-01,96,2,36,Asia
Iceland,2020-03-01,3,0,0,Europe
India,2020-03-01,3,0,3,Asia
Iran,2020-03-01,978,54,175,Asia
Iraq,2020-03-01,19,0,0,Asia
Ireland,2020-03-01,1,0,0,Europe
Israel,2020-03-01,10,0,1,Asia
Italy,2020-03-01,1694,34,83,Europe
Japan,2020-03-01,256,6,32,Asia
Kuwait,2020-03-01,45,0,0,Asia
Lebanon,2020-03-01,10,0,0,Asia
Lithuania,2020-03-01,1,0,0,Europe
Luxembourg,2020-03-01,1,0,0,Europe
Macau,2020-03-01,10,0,8,Asia
China,2020-03-01,79826,2870,42118,Asia
Malaysia,2020-03-01,29,0,18,Asia
Mexico,2020-03-01,5,0,0,Americas
Monaco,2020-03-01,1,0,0,Europe
Nepal,2020-03-01,1,0,1,Asia
Netherlands,2020-03-01,10,0,0,Europe
New Zealand,2020-03-01,1,0,0,Oceania
Nigeria,2020-03-01,1,0,0,Africa
North Macedonia,2020-03-01,1,0,0,Europe
Norway,2020-03-01,19,0,0,Europe
Oman,2020-03-01,6,0,1,Asia
Others,2020-03-01,705,6,10,Outro
Pakistan,2020-03-01,4,0,0,Asia
Philippines,2020-03-01,3,1,1,Asia
Qatar,2020-03-01,3,0,0,Asia
Romania,2020-03-01,3,0,0,Europe
Russia,2020-03-01,2,0,2,Europe
San Marino,2020-03-01,1,0,0,Europe
Singapore,2020-03-01,106,0,72,Asia
South Korea,2020-03-01,3736,17,30,Asia
Spain,2020-03-01,84,0,2,Europe
Sri Lanka,2020-03-01,1,0,1,Asia
Sweden,2020-03-01,14,0,0,Europe
Switzerland,2020-03-01,27,0,0,Europe
Taiwan,2020-03-01,40,1,9,Asia
Thailand,2020-03-01,42,1,28,Asia
United Kingdom,2020-03-01,36,0,8,Europe
United Arab Emirates,2020-03-01,21,0,5,Asia
US,2020-03-01,76,1,7,Americas
Vietnam,2020-03-01,16,0,16,Asia
Afghanistan,2020-03-02,1,0,0,Asia
Algeria,2020-03-02,3,0,0,Africa
Andorra,2020-03-02,1,0,0,Europe
Armenia,2020-03-02,1,0,0,Asia
Australia,2020-03-02,30,1,11,Oceania
Austria,2020-03-02,18,0,0,Europe
Azerbaijan,2020-03-02,3,0,0,Asia
Bahrain,2020-03-02,49,0,0,Asia
Belarus,2020-03-02,1,0,0,Europe
Belgium,2020-03-02,8,0,1,Europe
Brazil,2020-03-02,2,0,0,Americas
Cambodia,2020-03-02,1,0,1,Asia
Canada,2020-03-02,27,0,6,Americas
Croatia,2020-03-02,7,0,0,Europe
Czech Republic,2020-03-02,3,0,0,Europe
Denmark,2020-03-02,4,0,0,Europe
Dominican Republic,2020-03-02,1,0,0,Americas
Ecuador,2020-03-02,6,0,0,Americas
Egypt,2020-03-02,2,0,1,Africa
Estonia,2020-03-02,1,0,0,Europe
Finland,2020-03-02,6,0,1,Europe
France,2020-03-02,191,3,12,Europe
Georgia,2020-03-02,3,0,0,Asia
Germany,2020-03-02,159,0,16,Europe
Greece,2020-03-02,7,0,0,Europe
Hong Kong,2020-03-02,100,2,36,Asia
Iceland,2020-03-02,6,0,0,Europe
India,2020-03-02,5,0,3,Asia
Indonesia,2020-03-02,2,0,0,Asia
Iran,2020-03-02,1501,66,291,Asia
Iraq,2020-03-02,26,0,0,Asia
Ireland,2020-03-02,1,0,0,Europe
Israel,2020-03-02,10,0,1,Asia
Italy,2020-03-02,2036,52,149,Europe
Japan,2020-03-02,274,6,32,Asia
Kuwait,2020-03-02,56,0,0,Asia
Latvia,2020-03-02,1,0,0,Europe
Lebanon,2020-03-02,13,0,0,Asia
Lithuania,2020-03-02,1,0,0,Europe
Luxembourg,2020-03-02,1,0,0,Europe
Macau,2020-03-02,10,0,8,Asia
China,2020-03-02,80026,2912,44810,Asia
Malaysia,2020-03-02,29,0,18,Asia
Mexico,2020-03-02,5,0,0,Americas
