Country,DateRep,ConfirmedCases,Deaths,Recovered,Continent,Code
Bangladesh,2020-04-27,5913,152,131,Asia,BGD
Barbados,2020-04-27,80,6,39,Americas,BRB
Belarus,2020-04-27,11289,75,1740,Europe,BLR
Belgium,2020-04-27,46687,7207,10878,Europe,BEL
Belize,2020-04-27,18,2,6,Americas,BLZ
Benin,2020-04-27,64,1,33,Africa,BEN
Bhutan,2020-04-27,7,0,4,Asia,BTN
Bolivia,2020-04-27,1014,53,98,Americas,BOL
Bosnia & Herzegovina,2020-04-27,1565,60,659,Europe,BIH
Botswana,2020-04-27,22,1,0,Africa,BWA
Brazil,2020-04-27,67446,4603,31142,Americas,BRA
Brunei,2020-04-27,138,1,124,Asia,BRN
Bulgaria,2020-04-27,1363,58,206,Europe,BGR
Burkina Faso,2020-04-27,635,42,469,Africa,BFA
Myanmar (Burma),2020-04-27,146,5,16,Asia,MMR
Burundi,2020-04-27,11,1,4,Africa,BDI
Cape Verde,2020-04-27,109,1,1,Africa,CPV
Cambodia,2020-04-27,122,0,119,Asia,KHM
Cameroon,2020-04-27,1705,58,805,Africa,CMR
Canada,2020-04-27,49616,2841,18268,Americas,CAN
Central African Republic,2020-04-27,19,0,10,Africa,CAF
Chad,2020-04-27,46,0,15,Africa,TCD
Chile,2020-04-27,13813,198,7327,Americas,CHL
China,2020-04-27,83918,4637,78374,Asia,CHN
Colombia,2020-04-27,5597,253,1210,Americas,COL
Congo - Brazzaville,2020-04-27,200,6,19,Africa,COG
Congo - Kinshasa,2020-04-27,459,28,50,Africa,COD
Costa Rica,2020-04-27,697,6,287,Americas,CRI
Côte d’Ivoire,2020-04-27,1164,14,499,Africa,CIV
Croatia,2020-04-27,2039,59,1166,Europe,HRV
Cuba,2020-04-27,1389,56,525,Americas,CUB
Cyprus,2020-04-27,822,15,148,Asia,CYP
Czechia,2020-04-27,7445,223,2826,Europe,CZE
Denmark,2020-04-27,8896,427,6148,Europe,DNK
Diamond Princess,2020-04-27,712,13,645,Outro,NA
Djibouti,2020-04-27,1035,2,477,Africa,DJI
Dominica,2020-04-27,16,0,13,Americas,DMA
Dominican Republic,2020-04-27,6293,282,993,Americas,DOM
Ecuador,2020-04-27,23240,663,1557,Americas,ECU
Egypt,2020-04-27,4782,337,1236,Africa,EGY
El Salvador,2020-04-27,323,8,89,Americas,SLV
Equatorial Guinea,2020-04-27,258,1,9,Africa,GNQ
Eritrea,2020-04-27,39,0,13,Africa,ERI
Estonia,2020-04-27,1647,50,233,Europe,EST
Swaziland,2020-04-27,65,1,10,Africa,SWZ
Ethiopia,2020-04-27,124,3,50,Africa,ETH
Fiji,2020-04-27,18,0,12,Oceania,FJI
Finland,2020-04-27,4695,193,2500,Europe,FIN
France,2020-04-27,165963,23327,46293,Europe,FRA
Gabon,2020-04-27,211,3,43,Africa,GAB
Gambia,2020-04-27,10,1,8,Africa,GMB
Georgia,2020-04-27,497,6,156,Asia,GEO
Germany,2020-04-27,158758,6126,114500,Europe,DEU
Ghana,2020-04-27,1550,11,155,Africa,GHA
Greece,2020-04-27,2534,136,577,Europe,GRC
Grenada,2020-04-27,18,0,7,Americas,GRD
Guatemala,2020-04-27,530,15,49,Americas,GTM
Guinea,2020-04-27,1163,7,246,Africa,GIN
Guinea-Bissau,2020-04-27,73,1,18,Africa,GNB
Guyana,2020-04-27,74,8,15,Americas,GUY
Haiti,2020-04-27,76,6,8,Americas,HTI
Vatican City,2020-04-27,9,0,2,Europe,VAT
Honduras,2020-04-27,661,61,79,Americas,HND
Hungary,2020-04-27,2583,280,498,Europe,HUN
Iceland,2020-04-27,1792,10,1624,Europe,ISL
India,2020-04-27,29451,939,7137,Asia,IND
Indonesia,2020-04-27,9096,765,1151,Asia,IDN
Iran,2020-04-27,91472,5806,70933,Asia,IRN
Iraq,2020-04-27,1847,88,1286,Asia,IRQ
Ireland,2020-04-27,19648,1102,9233,Europe,IRL
Israel,2020-04-27,15555,204,7200,Asia,ISR
Italy,2020-04-27,199414,26977,66624,Europe,ITA
Jamaica,2020-04-27,364,7,29,Americas,JAM
Japan,2020-04-27,14153,385,1899,Asia,JPN
Jordan,2020-04-27,449,7,342,Asia,JOR
Kazakhstan,2020-04-27,2835,25,720,Asia,KAZ
Kenya,2020-04-27,363,14,114,Africa,KEN
South Korea,2020-04-27,10752,244,8854,Asia,KOR
Kosovo,2020-04-27,510,12,93,Outro,NA
Kuwait,2020-04-27,3288,22,1012,Asia,KWT
Kyrgyzstan,2020-04-27,695,8,395,Asia,KGZ
Laos,2020-04-27,19,0,7,Asia,LAO
Latvia,2020-04-27,818,13,267,Europe,LVA
Lebanon,2020-04-27,710,24,145,Asia,LBN
Liberia,2020-04-27,124,12,25,Africa,LBR
Libya,2020-04-27,61,2,18,Africa,LBY
Liechtenstein,2020-04-27,82,1,55,Europe,LIE
Lithuania,2020-04-27,1449,41,474,Europe,LTU
Luxembourg,2020-04-27,3729,88,3123,Europe,LUX
Madagascar,2020-04-27,128,0,75,Africa,MDG
Malawi,2020-04-27,36,3,4,Africa,MWI
Malaysia,2020-04-27,5820,99,3957,Asia,MYS
Maldives,2020-04-27,226,0,17,Asia,MDV
Mali,2020-04-27,408,23,113,Africa,MLI
Malta,2020-04-27,450,4,286,Europe,MLT
Mauritania,2020-04-27,7,1,6,Africa,MRT
Mauritius,2020-04-27,334,10,302,Africa,MUS
Mexico,2020-04-27,15529,1434,9086,Americas,MEX
Moldova,2020-04-27,3481,102,925,Europe,MDA
Monaco,2020-04-27,95,4,42,Europe,MCO
Mongolia,2020-04-27,38,0,10,Asia,MNG
Montenegro,2020-04-27,321,7,189,Europe,MNE
Morocco,2020-04-27,4120,162,695,Africa,MAR
Mozambique,2020-04-27,76,0,12,Africa,MOZ
MS Zaandam,2020-04-27,9,2,0,Outro,NA
Namibia,2020-04-27,16,0,8,Africa,NAM
Nepal,2020-04-27,52,0,16,Asia,NPL
Netherlands,2020-04-27,38440,4534,117,Europe,NLD
New Zealand,2020-04-27,1472,19,1214,Oceania,NZL
Nicaragua,2020-04-27,13,3,7,Americas,NIC
Niger,2020-04-27,701,29,385,Africa,NER
Nigeria,2020-04-27,1337,40,255,Africa,NGA
Macedonia,2020-04-27,1399,65,553,Europe,MKD
Norway,2020-04-27,7599,205,32,Europe,NOR
Oman,2020-04-27,2049,10,364,Asia,OMN
Pakistan,2020-04-27,13915,292,3029,Asia,PAK
Panama,2020-04-27,6021,167,455,Americas,PAN
Papua New Guinea,2020-04-27,8,0,0,Oceania,PNG
Paraguay,2020-04-27,228,9,93,Americas,PRY
Peru,2020-04-27,28699,782,8425,Americas,PER
Philippines,2020-04-27,7777,511,932,Asia,PHL
Poland,2020-04-27,11902,562,2466,Europe,POL
Portugal,2020-04-27,24027,928,1357,Europe,PRT
Qatar,2020-04-27,11244,10,1066,Asia,QAT
Romania,2020-04-27,11339,641,3141,Europe,ROU
Russia,2020-04-27,87147,794,7346,Europe,RUS
Rwanda,2020-04-27,207,0,93,Africa,RWA
St. Kitts & Nevis,2020-04-27,15,0,2,Americas,KNA
St. Lucia,2020-04-27,15,0,15,Americas,LCA
St. Vincent & Grenadines,2020-04-27,15,0,8,Americas,VCT
San Marino,2020-04-27,538,41,64,Europe,SMR
São Tomé & Príncipe,2020-04-27,4,0,0,Africa,STP
Saudi Arabia,2020-04-27,18811,144,2531,Asia,SAU
Senegal,2020-04-27,736,9,284,Africa,SEN
Serbia,2020-04-27,6630,125,870,Europe,SRB
Seychelles,2020-04-27,11,0,6,Africa,SYC
Sierra Leone,2020-04-27,93,4,10,Africa,SLE
Singapore,2020-04-27,14423,14,1095,Asia,SGP
Slovakia,2020-04-27,1381,18,403,Europe,SVK
Slovenia,2020-04-27,1402,83,221,Europe,SVN
Somalia,2020-04-27,480,26,10,Africa,SOM
South Africa,2020-04-27,4793,90,1473,Africa,ZAF
South Sudan,2020-04-27,6,0,0,Africa,SSD
Spain,2020-04-27,229422,23521,120832,Europe,ESP
Sri Lanka,2020-04-27,588,7,126,Asia,LKA
Sudan,2020-04-27,275,22,21,Africa,SDN
Suriname,2020-04-27,10,1,7,Americas,SUR
Sweden,2020-04-27,18926,2274,1005,Europe,SWE
Switzerland,2020-04-27,29164,1665,22200,Europe,CHE
Syria,2020-04-27,43,3,19,Asia,SYR
Taiwan,2020-04-27,429,6,290,Asia,TWN
Tanzania,2020-04-27,299,10,48,Africa,TZA
Thailand,2020-04-27,2931,52,2609,Asia,THA
Timor-Leste,2020-04-27,24,0,2,Asia,TLS
Togo,2020-04-27,98,6,62,Africa,TGO
Trinidad & Tobago,2020-04-27,116,8,59,Americas,TTO
Tunisia,2020-04-27,967,39,279,Africa,TUN
Turkey,2020-04-27,112261,2900,33791,Asia,TUR
Uganda,2020-04-27,79,0,47,Africa,UGA
Ukraine,2020-04-27,9009,220,864,Europe,UKR
United Arab Emirates,2020-04-27,10839,82,2090,Asia,ARE
United Kingdom,2020-04-27,158348,21157,807,Europe,GBR
Uruguay,2020-04-27,620,15,386,Americas,URY
United States,2020-04-27,988197,56259,111424,Americas,USA
Uzbekistan,2020-04-27,1904,8,892,Asia,UZB
Venezuela,2020-04-27,329,10,142,Americas,VEN
Vietnam,2020-04-27,270,0,225,Asia,VNM
Palestinian Territories,2020-04-27,342,2,83,Asia,PSE
Western Sahara,2020-04-27,6,0,5,Africa,ESH
Yemen,2020-04-27,1,0,1,Asia,YEM
Zambia,2020-04-27,88,3,42,Africa,ZMB
Zimbabwe,2020-04-27,32,4,5,Africa,ZWE
Afghanistan,2020-04-28,1828,58,228,Asia,AFG
Albania,2020-04-28,750,30,431,Europe,ALB
Algeria,2020-04-28,3649,437,1651,Africa,DZA
Andorra,2020-04-28,743,41,398,Europe,AND
Angola,2020-04-28,27,2,6,Africa,AGO
Antigua & Barbuda,2020-04-28,24,3,11,Americas,ATG
Argentina,2020-04-28,4127,207,1162,Americas,ARG
Armenia,2020-04-28,1867,30,866,Asia,ARM
Australia,2020-04-28,6744,89,5665,Oceania,AUS
Austria,2020-04-28,15357,569,12580,Europe,AUT
Azerbaijan,2020-04-28,1717,22,1221,Asia,AZE
Bahamas,2020-04-28,80,11,23,Americas,BHS
Bahrain,2020-04-28,2811,8,1310,Asia,BHR
Bangladesh,2020-04-28,6462,155,139,Asia,BGD
Barbados,2020-04-28,80,6,39,Americas,BRB
Belarus,2020-04-28,12208,79,1993,Europe,BLR
Belgium,2020-04-28,47334,7331,10943,Europe,BEL
Belize,2020-04-28,18,2,9,Americas,BLZ
Benin,2020-04-28,64,1,33,Africa,BEN
Bhutan,2020-04-28,7,0,5,Asia,BTN
Bolivia,2020-04-28,1014,53,98,Americas,BOL
Bosnia & Herzegovina,2020-04-28,1585,63,682,Europe,BIH
Botswana,2020-04-28,23,1,0,Africa,BWA
Brazil,2020-04-28,73235,5083,32544,Americas,BRA
Brunei,2020-04-28,138,1,124,Asia,BRN
Bulgaria,2020-04-28,1399,58,222,Europe,BGR
Burkina Faso,2020-04-28,638,42,476,Africa,BFA
Myanmar (Burma),2020-04-28,150,5,16,Asia,MMR
Burundi,2020-04-28,11,1,4,Africa,BDI
Cape Verde,2020-04-28,114,1,2,Africa,CPV
Cambodia,2020-04-28,122,0,119,Asia,KHM
Cameroon,2020-04-28,1705,58,915,Africa,CMR
Canada,2020-04-28,51150,2983,19231,Americas,CAN
Central African Republic,2020-04-28,50,0,10,Africa,CAF
Chad,2020-04-28,52,2,19,Africa,TCD
Chile,2020-04-28,14365,207,7710,Americas,CHL
China,2020-04-28,83940,4637,78422,Asia,CHN
Colombia,2020-04-28,5949,269,1268,Americas,COL
Congo - Brazzaville,2020-04-28,207,8,19,Africa,COG
Congo - Kinshasa,2020-04-28,471,30,56,Africa,COD
Costa Rica,2020-04-28,705,6,306,Americas,CRI
Côte d’Ivoire,2020-04-28,1183,14,525,Africa,CIV
Croatia,2020-04-28,2047,63,1232,Europe,HRV
Cuba,2020-04-28,1437,58,575,Americas,CUB
Cyprus,2020-04-28,837,15,148,Asia,CYP
Czechia,2020-04-28,7504,227,2948,Europe,CZE
Denmark,2020-04-28,9049,434,6313,Europe,DNK
Diamond Princess,2020-04-28,712,13,645,Outro,NA
Djibouti,2020-04-28,1072,2,498,Africa,DJI
Dominica,2020-04-28,16,0,13,Americas,DMA
Dominican Republic,2020-04-28,6416,286,1165,Americas,DOM
Ecuador,2020-04-28,24258,871,1557,Americas,ECU
Egypt,2020-04-28,5042,359,1304,Africa,EGY
El Salvador,2020-04-28,345,8,97,Americas,SLV
Equatorial Guinea,2020-04-28,315,1,9,Africa,GNQ
Eritrea,2020-04-28,39,0,19,Africa,ERI
Estonia,2020-04-28,1660,50,240,Europe,EST
Swaziland,2020-04-28,71,1,10,Africa,SWZ
Ethiopia,2020-04-28,126,3,50,Africa,ETH
Fiji,2020-04-28,18,0,12,Oceania,FJI
Finland,2020-04-28,4740,199,2800,Europe,FIN
France,2020-04-28,169053,23694,47775,Europe,FRA
Gabon,2020-04-28,238,3,53,Africa,GAB
Gambia,2020-04-28,10,1,8,Africa,GMB
Georgia,2020-04-28,511,6,168,Asia,GEO
Germany,2020-04-28,159912,6314,117400,Europe,DEU
Ghana,2020-04-28,1671,16,188,Africa,GHA
Greece,2020-04-28,2566,138,577,Europe,GRC
Grenada,2020-04-28,19,0,10,Americas,GRD
Guatemala,2020-04-28,530,15,49,Americas,GTM
Guinea,2020-04-28,1240,7,269,Africa,GIN
Guinea-Bissau,2020-04-28,73,1,18,Africa,GNB
Guyana,2020-04-28,74,8,15,Americas,GUY
Haiti,2020-04-28,76,6,8,Americas,HTI
Vatican City,2020-04-28,10,0,2,Europe,VAT
Honduras,2020-04-28,702,64,79,Americas,HND
Hungary,2020-04-28,2649,291,516,Europe,HUN
Iceland,2020-04-28,1795,10,1636,Europe,ISL
India,2020-04-28,31324,1008,7747,Asia,IND
Indonesia,2020-04-28,9511,773,1254,Asia,IDN
Iran,2020-04-28,92584,5877,72439,Asia,IRN
Iraq,2020-04-28,1928,90,1319,Asia,IRQ
Ireland,2020-04-28,19877,1159,9233,Europe,IRL
Israel,2020-04-28,15728,210,7746,Asia,ISR
Italy,2020-04-28,201505,27359,68941,Europe,ITA
Jamaica,2020-04-28,364,7,29,Americas,JAM
Japan,2020-04-28,13736,394,1899,Asia,JPN
Jordan,2020-04-28,449,8,348,Asia,JOR
Kazakhstan,2020-04-28,3027,25,774,Asia,KAZ
Kenya,2020-04-28,374,14,124,Africa,KEN
South Korea,2020-04-28,10761,246,8922,Asia,KOR
Kosovo,2020-04-28,510,12,93,Outro,NA
Kuwait,2020-04-28,3440,23,1176,Asia,KWT
Kyrgyzstan,2020-04-28,708,8,416,Asia,KGZ
Laos,2020-04-28,19,0,7,Asia,LAO
Latvia,2020-04-28,836,13,267,Europe,LVA
Lebanon,2020-04-28,717,24,145,Asia,LBN
Liberia,2020-04-28,141,16,45,Africa,LBR
Libya,2020-04-28,61,2,18,Africa,LBY
Liechtenstein,2020-04-28,82,1,55,Europe,LIE
Lithuania,2020-04-28,1344,44,536,Europe,LTU
Luxembourg,2020-04-28,3741,89,3123,Europe,LUX
Madagascar,2020-04-28,128,0,82,Africa,MDG
Malawi,2020-04-28,36,3,5,Africa,MWI
Malaysia,2020-04-28,5851,100,4032,Asia,MYS
Maldives,2020-04-28,250,0,17,Asia,MDV
Mali,2020-04-28,424,24,122,Africa,MLI
Malta,2020-04-28,458,4,303,Europe,MLT
Mauritania,2020-04-28,7,1,6,Africa,MRT
Mauritius,2020-04-28,334,10,303,Africa,MUS
Mexico,2020-04-28,16752,1569,11423,Americas,MEX
Moldova,2020-04-28,3638,103,975,Europe,MDA
Monaco,2020-04-28,95,4,50,Europe,MCO
Mongolia,2020-04-28,38,0,10,Asia,MNG
Montenegro,2020-04-28,321,7,199,Europe,MNE
Morocco,2020-04-28,4252,165,778,Africa,MAR
Mozambique,2020-04-28,76,0,12,Africa,MOZ
MS Zaandam,2020-04-28,9,2,0,Outro,NA
Namibia,2020-04-28,16,0,8,Africa,NAM
Nepal,2020-04-28,54,0,16,Asia,NPL
Netherlands,2020-04-28,38612,4582,117,Europe,NLD
New Zealand,2020-04-28,1474,19,1229,Oceania,NZL
Nicaragua,2020-04-28,13,3,7,Americas,NIC
Niger,2020-04-28,709,31,403,Africa,NER
Nigeria,2020-04-28,1532,44,255,Africa,NGA
Macedonia,2020-04-28,1421,71,589,Europe,MKD
Norway,2020-04-28,7660,206,32,Europe,NOR
Oman,2020-04-28,2131,10,364,Asia,OMN
Pakistan,2020-04-28,14612,312,3233,Asia,PAK
Panama,2020-04-28,6021,167,455,Americas,PAN
Papua New Guinea,2020-04-28,8,0,0,Oceania,PNG
Paraguay,2020-04-28,239,9,102,Americas,PRY
Peru,2020-04-28,31190,854,9179,Americas,PER
Philippines,2020-04-28,7958,530,975,Asia,PHL
Poland,2020-04-28,12218,596,2655,Europe,POL
Portugal,2020-04-28,24322,948,1389,Europe,PRT
Qatar,2020-04-28,11921,10,1134,Asia,QAT
Romania,2020-04-28,11616,663,3404,Europe,ROU
Russia,2020-04-28,93558,867,8456,Europe,RUS
Rwanda,2020-04-28,212,0,95,Africa,RWA
St. Kitts & Nevis,2020-04-28,15,0,4,Americas,KNA
St. Lucia,2020-04-28,15,0,15,Americas,LCA
St. Vincent & Grenadines,2020-04-28,15,0,8,Americas,VCT
San Marino,2020-04-28,553,41,64,Europe,SMR
São Tomé & Príncipe,2020-04-28,8,0,4,Africa,STP
Saudi Arabia,2020-04-28,20077,152,2784,Asia,SAU
Senegal,2020-04-28,823,9,296,Africa,SEN
Serbia,2020-04-28,6630,125,870,Europe,SRB
Seychelles,2020-04-28,11,0,6,Africa,SYC
Sierra Leone,2020-04-28,104,4,12,Africa,SLE
Singapore,2020-04-28,14951,14,1128,Asia,SGP
Slovakia,2020-04-28,1384,20,423,Europe,SVK
Slovenia,2020-04-28,1408,86,223,Europe,SVN
Somalia,2020-04-28,528,28,19,Africa,SOM
South Africa,2020-04-28,4996,93,2073,Africa,ZAF
South Sudan,2020-04-28,34,0,0,Africa,SSD
Spain,2020-04-28,232128,23822,123903,Europe,ESP
Sri Lanka,2020-04-28,619,7,134,Asia,LKA
Sudan,2020-04-28,318,25,31,Africa,SDN
Suriname,2020-04-28,10,1,7,Americas,SUR
Sweden,2020-04-28,19621,2355,1005,Europe,SWE
Switzerland,2020-04-28,29264,1699,22600,Europe,CHE
Syria,2020-04-28,43,3,21,Asia,SYR
Taiwan,2020-04-28,429,6,307,Asia,TWN
Tanzania,2020-04-28,299,10,48,Africa,TZA
Thailand,2020-04-28,2938,54,2652,Asia,THA
Timor-Leste,2020-04-28,24,0,6,Asia,TLS
Togo,2020-04-28,99,6,63,Africa,TGO
Trinidad & Tobago,2020-04-28,116,8,59,Americas,TTO
Tunisia,2020-04-28,975,40,279,Africa,TUN
Turkey,2020-04-28,114653,2992,38809,Asia,TUR
Uganda,2020-04-28,79,0,52,Africa,UGA
Ukraine,2020-04-28,9410,239,992,Europe,UKR
United Arab Emirates,2020-04-28,11380,89,2181,Asia,ARE
United Kingdom,2020-04-28,162350,21745,813,Europe,GBR
Uruguay,2020-04-28,625,15,394,Americas,URY
United States,2020-04-28,1012582,58355,115936,Americas,USA
Uzbekistan,2020-04-28,1939,8,992,Asia,UZB
Venezuela,2020-04-28,329,10,142,Americas,VEN
Vietnam,2020-04-28,270,0,222,Asia,VNM
Palestinian Territories,2020-04-28,343,2,71,Asia,PSE
Western Sahara,2020-04-28,6,0,5,Africa,ESH
Yemen,2020-04-28,1,0,1,Asia,YEM
Zambia,2020-04-28,95,3,42,Africa,ZMB
Zimbabwe,2020-04-28,32,4,5,Africa,ZWE
Afghanistan,2020-04-29,1939,60,252,Asia,AFG
Albania,2020-04-29,766,30,455,Europe,ALB
Algeria,2020-04-29,3848,444,1702,Africa,DZA
Andorra,2020-04-29,743,42,423,Europe,AND
Angola,2020-04-29,27,2,7,Africa,AGO
Antigua & Barbuda,2020-04-29,24,3,11,Americas,ATG
Argentina,2020-04-29,4285,214,1192,Americas,ARG
Armenia,2020-04-29,1932,30,900,Asia,ARM
Australia,2020-04-29,6752,91,5715,Oceania,AUS
Austria,2020-04-29,15402,580,12779,Europe,AUT
Azerbaijan,2020-04-29,1766,23,1267,Asia,AZE
Bahamas,2020-04-29,80,11,23,Americas,BHS
Bahrain,2020-04-29,2921,8,1455,Asia,BHR
Bangladesh,2020-04-29,7103,163,150,Asia,BGD
Barbados,2020-04-29,80,7,39,Americas,BRB
Belarus,2020-04-29,13181,84,2072,Europe,BLR
Belgium,2020-04-29,47859,7501,11283,Europe,BEL
Belize,2020-04-29,18,2,9,Americas,BLZ
Benin,2020-04-29,64,1,33,Africa,BEN
Bhutan,2020-04-29,7,0,5,Asia,BTN
Bolivia,2020-04-29,1110,59,117,Americas,BOL
Bosnia & Herzegovina,2020-04-29,1677,65,710,Europe,BIH
Botswana,2020-04-29,23,1,5,Africa,BWA
Brazil,2020-04-29,79685,5513,34132,Americas,BRA
Brunei,2020-04-29,138,1,124,Asia,BRN
Bulgaria,2020-04-29,1447,64,243,Europe,BGR
Burkina Faso,2020-04-29,641,43,498,Africa,BFA
Myanmar (Burma),2020-04-29,150,6,27,Asia,MMR
Burundi,2020-04-29,11,1,4,Africa,BDI
Cape Verde,2020-04-29,114,1,2,Africa,CPV
Cambodia,2020-04-29,122,0,119,Asia,KHM
Cameroon,2020-04-29,1832,61,934,Africa,CMR
Canada,2020-04-29,52865,3155,20327,Americas,CAN
Central African Republic,2020-04-29,50,0,10,Africa,CAF
Chad,2020-04-29,52,2,19,Africa,TCD
Chile,2020-04-29,14885,216,8057,Americas,CHL
China,2020-04-29,83944,4637,78474,Asia,CHN
Colombia,2020-04-29,6207,278,1411,Americas,COL
Congo - Brazzaville,2020-04-29,207,8,19,Africa,COG
Congo - Kinshasa,2020-04-29,491,30,59,Africa,COD
Costa Rica,2020-04-29,713,6,323,Americas,CRI
Côte d’Ivoire,2020-04-29,1238,14,557,Africa,CIV
Croatia,2020-04-29,2062,67,1288,Europe,HRV
Cuba,2020-04-29,1467,58,617,Americas,CUB
Cyprus,2020-04-29,843,15,148,Asia,CYP
Czechia,2020-04-29,7579,227,3108,Europe,CZE
Denmark,2020-04-29,9206,443,6558,Europe,DNK
Diamond Princess,2020-04-29,712,13,645,Outro,NA
Djibouti,2020-04-29,1077,2,599,Africa,DJI
Dominica,2020-04-29,16,0,13,Americas,DMA
Dominican Republic,2020-04-29,6652,293,1228,Americas,DOM
Ecuador,2020-04-29,24675,883,1557,Americas,ECU
Egypt,2020-04-29,5268,380,1335,Africa,EGY
El Salvador,2020-04-29,377,9,106,Americas,SLV
Equatorial Guinea,2020-04-29,315,1,9,Africa,GNQ
Eritrea,2020-04-29,39,0,19,Africa,ERI
Estonia,2020-04-29,1666,50,236,Europe,EST
Swaziland,2020-04-29,91,1,10,Africa,SWZ
Ethiopia,2020-04-29,130,3,58,Africa,ETH
Fiji,2020-04-29,18,0,12,Oceania,FJI
Finland,2020-04-29,4906,206,2800,Europe,FIN
France,2020-04-29,166543,24121,49118,Europe,FRA
Gabon,2020-04-29,276,3,67,Africa,GAB
Gambia,2020-04-29,10,1,8,Africa,GMB
Georgia,2020-04-29,517,6,178,Asia,GEO
Germany,2020-04-29,161539,6467,120400,Europe,DEU
Ghana,2020-04-29,1671,16,188,Africa,GHA
Greece,2020-04-29,2576,139,577,Europe,GRC
Grenada,2020-04-29,20,0,13,Americas,GRD
Guatemala,2020-04-29,557,16,62,Americas,GTM
Guinea,2020-04-29,1351,7,313,Africa,GIN
Guinea-Bissau,2020-04-29,205,1,19,Africa,GNB
Guyana,2020-04-29,78,8,18,Americas,GUY
Haiti,2020-04-29,76,6,8,Americas,HTI
Vatican City,2020-04-29,10,0,2,Europe,VAT
Honduras,2020-04-29,738,66,73,Americas,HND
Hungary,2020-04-29,2727,300,536,Europe,HUN
Iceland,2020-04-29,1797,10,1656,Europe,ISL
India,2020-04-29,33062,1079,8437,Asia,IND
Indonesia,2020-04-29,9771,784,1391,Asia,IDN
Iran,2020-04-29,93657,5957,73791,Asia,IRN
Iraq,2020-04-29,2003,92,1346,Asia,IRQ
Ireland,2020-04-29,20253,1190,13386,Europe,IRL
Israel,2020-04-29,15834,215,8233,Asia,ISR
Italy,2020-04-29,203591,27682,71252,Europe,ITA
Jamaica,2020-04-29,396,7,29,Americas,JAM
Japan,2020-04-29,13895,413,2368,Asia,JPN
Jordan,2020-04-29,451,8,356,Asia,JOR
Kazakhstan,2020-04-29,3138,25,819,Asia,KAZ
Kenya,2020-04-29,384,15,129,Africa,KEN
South Korea,2020-04-29,10765,247,9059,Asia,KOR
Kosovo,2020-04-29,510,12,93,Outro,NA
Kuwait,2020-04-29,3740,24,1389,Asia,KWT
Kyrgyzstan,2020-04-29,729,8,437,Asia,KGZ
Laos,2020-04-29,19,0,7,Asia,LAO
Latvia,2020-04-29,849,15,348,Europe,LVA
Lebanon,2020-04-29,721,24,150,Asia,LBN
Liberia,2020-04-29,141,16,45,Africa,LBR
Libya,2020-04-29,61,2,18,Africa,LBY
Liechtenstein,2020-04-29,82,1,55,Europe,LIE
Lithuania,2020-04-29,1375,45,563,Europe,LTU
Luxembourg,2020-04-29,3769,89,3134,Europe,LUX
Madagascar,2020-04-29,128,0,90,Africa,MDG
Malawi,2020-04-29,36,3,7,Africa,MWI
Malaysia,2020-04-29,5945,100,4087,Asia,MYS
Maldives,2020-04-29,278,1,17,Asia,MDV
Mali,2020-04-29,482,25,129,Africa,MLI
Malta,2020-04-29,463,4,339,Europe,MLT
Mauritania,2020-04-29,8,1,6,Africa,MRT
Mauritius,2020-04-29,332,10,306,Africa,MUS
Mexico,2020-04-29,17799,1732,11423,Americas,MEX
Moldova,2020-04-29,3771,111,1114,Europe,MDA
Monaco,2020-04-29,95,4,58,Europe,MCO
Mongolia,2020-04-29,38,0,10,Asia,MNG
Montenegro,2020-04-29,322,7,203,Europe,MNE
Morocco,2020-04-29,4321,168,928,Africa,MAR
Mozambique,2020-04-29,76,0,12,Africa,MOZ
MS Zaandam,2020-04-29,9,2,0,Outro,NA
Namibia,2020-04-29,16,0,8,Africa,NAM
Nepal,2020-04-29,57,0,16,Asia,NPL
Netherlands,2020-04-29,38998,4727,119,Europe,NLD
New Zealand,2020-04-29,1476,19,1241,Oceania,NZL
Nicaragua,2020-04-29,13,3,7,Americas,NIC
Niger,2020-04-29,713,32,435,Africa,NER
Nigeria,2020-04-29,1728,51,307,Africa,NGA
Macedonia,2020-04-29,1442,73,627,Europe,MKD
Norway,2020-04-29,7710,207,32,Europe,NOR
Oman,2020-04-29,2274,10,364,Asia,OMN
Pakistan,2020-04-29,15525,343,3425,Asia,PAK
Panama,2020-04-29,6378,178,527,Americas,PAN
Papua New Guinea,2020-04-29,8,0,0,Oceania,PNG
Paraguay,2020-04-29,239,9,102,Americas,PRY
Peru,2020-04-29,33931,943,10037,Americas,PER
Philippines,2020-04-29,8212,558,1023,Asia,PHL
Poland,2020-04-29,12640,624,3025,Europe,POL
Portugal,2020-04-29,24505,973,1470,Europe,PRT
Qatar,2020-04-29,12564,10,1243,Asia,QAT
Romania,2020-04-29,11978,693,3569,Europe,ROU
Russia,2020-04-29,99399,972,10286,Europe,RUS
Rwanda,2020-04-29,225,0,98,Africa,RWA
St. Kitts & Nevis,2020-04-29,15,0,4,Americas,KNA
St. Lucia,2020-04-29,17,0,15,Americas,LCA
St. Vincent & Grenadines,2020-04-29,16,0,8,Americas,VCT
San Marino,2020-04-29,563,41,69,Europe,SMR
São Tomé & Príncipe,2020-04-29,8,0,4,Africa,STP
Saudi Arabia,2020-04-29,21402,157,2953,Asia,SAU
Senegal,2020-04-29,882,9,315,Africa,SEN
